"","X","CRUISE","STATION","HAUL","GMT_DATE_TIME","HAUL_ID","Cper10m2","Cper1000m3","year","month","lat","lon","doy","vol","bottom_depth","id","count","SS","date","SSB","Link_ID","temperature","salinity","CTD_date","CTD_link","CTD_time","date_diff"
"1586",5571,"5MF05",38,2,"2005-05-14 7:17","5MF05 38 2 60BON 1",26.26915,43.06418,2005,5,56.91516,-160.84334,134,92.88462,69,"5MF05_56.91516_-160.84334_2005-05-14 7:17_505",4,283,"2005-05-14",249168,"5MF05_38_2",4.48559,32.0907,"2005-05-14","5MF05_38_2","715",0
"1587",5573,"1TT06",1,3,"2006-04-15 20:19","1TT06 1 3 60BON 1",0,0,2006,4,56.77433,-164.34801,105,108.30742,75,"1TT06_56.77433_-164.34801_2006-04-15 20:19_333",0,442,"2006-04-15",242629,"1TT06_1_3",1.25768181818182,32.0210272727273,"2006-04-15","1TT06_1_3","2019",0
"1588",5575,"1TT06",101,2,"2006-05-09 5:30","1TT06 101 2 60BON 1",11.69263,19.16825,2006,5,57.86983,-167.54083,129,104.33919,69,"1TT06_57.86983_-167.54083_2006-05-09 5:30_333",2,442,"2006-05-09",242629,"1TT06_101_2",-1.10407272727273,31.2747181818182,"2006-05-09","1TT06_101_2","530",0
"1589",5576,"2DY10",59,2,"2010-05-11 21:56","2DY10 59 2 60BON 2",21.08945,29.70345,2010,5,56.3215,-162.81134,131,134.66451,80,"2DY10_56.3215_-162.81134_2010-05-11 21:56_500",4,370,"2010-05-11",227957,"2DY10_59_2",0.967081818181818,31.4776363636364,"2010-05-11","2DY10_59_2","2156",0
"1590",5578,"2DY10",65,2,"2010-05-14 2:16","2DY10 65 2 60BON 2",0,0,2010,5,57.41467,-170.33717,134,144.69186,71,"2DY10_57.41467_-170.33717_2010-05-14 2:16_500",0,370,"2010-05-14",227957,"2DY10_65_2",-0.705009090909091,31.0526636363636,"2010-05-14","2DY10_65_2","216",0
"1591",5579,"2DY10",73,3,"2010-05-14 20:23","2DY10 73 3 60BON 2",321.89023,318.7032,2010,5,56.7295,-170.65233,134,191.40065,110,"2DY10_56.7295_-170.65233_2010-05-14 20:23_500",61,370,"2010-05-14",227957,"2DY10_73_3",1.59617272727273,31.5609727272727,"2010-05-14","2DY10_73_3","2023",0
"1596",5588,"2DY08",7,3,"2008-05-09 3:35","2DY08 7 3 60BON 1",0,0,2008,5,57.88533,-168.98283,129,74.44256,71,"2DY08_57.88533_-168.98283_2008-05-09 3:35_333",0,331,"2008-05-09",227649,"2DY08_7_3",-1.4464,31.5388636363636,"2008-05-09","2DY08_7_3","335",0
"1597",5589,"2DY10",100,2,"2010-05-17 10:06","2DY10 100 2 60BON 2",0,0,2010,5,55.327,-167.82933,137,362.49356,205,"2DY10_55.327_-167.82933_2010-05-17 10:06_500",0,370,"2010-05-17",227957,"2DY10_100_2",3.58296363636364,32.0548545454545,"2010-05-17","2DY10_100_2","1006",0
"1599",5595,"2DY12",116,1,"2012-05-25 7:23","2DY12 116 1 60BON 1",0,0,2012,5,57.04633,-166.0343,145,148.6641,74,"2DY12_57.04633_-166.0343_2012-05-25 7:23_505",0,429,"2012-05-25",234044,"2DY12_116_1",1.18958181818182,31.1337090909091,"2012-05-25","2DY12_116_1","720",0
"1601",5599,"2DY12",117,1,"2012-05-25 8:56","2DY12 117 1 60BON 1",0,0,2012,5,56.927,-166.4162,145,150.8447,76,"2DY12_56.927_-166.4162_2012-05-25 8:56_505",0,429,"2012-05-25",234044,"2DY12_117_1",1.46137272727273,31.2895181818182,"2012-05-25","2DY12_117_1","850",0
"1602",5601,"DY14-06",226,1,"2014-06-06 15:10","DY14-06 226 1 60BON 1",0,0,2014,6,58.609,-172.0717,157,151.87808,99,"DY14-06_58.609_-172.0717_2014-06-06 15:10_505",0,521,"2014-06-06",228355,"DY14-06_226_1",3.87253636363636,31.6352909090909,"2014-06-06","DY14-06_226_1","1510",0
"1603",5602,"DY14-06",81,1,"2014-05-26 17:50","DY14-06 81 1 60BON 1",0,0,2014,5,56.8057,-161.2318,146,103.87089,63,"DY14-06_56.8057_-161.2318_2014-05-26 17:50_505",0,521,"2014-05-26",228355,"DY14-06_81_1",6.04117272727273,31.8385363636364,"2014-05-26","DY14-06_81_1","1750",0
"1604",5611,"2DY12",121,1,"2012-05-25 15:07","2DY12 121 1 60BON 1",0,0,2012,5,57.12567,-167.612,145,140.3461,76,"2DY12_57.12567_-167.612_2012-05-25 15:07_505",0,429,"2012-05-25",234044,"2DY12_121_1",0.491618181818182,31.3074818181818,"2012-05-25","2DY12_121_1","1504",0
"1605",5612,"2DY12",168,1,"2012-05-30 14:03","2DY12 168 1 60BON 1",506.07113,550.07731,2012,5,56.949,-170.8677,150,214.5153,104,"2DY12_56.949_-170.8677_2012-05-30 14:03_505",118,429,"2012-05-30",234044,"2DY12_168_1",1.6323,31.6916363636364,"2012-05-30","2DY12_168_1","1359",0
"1606",5613,"2DY12",31,1,"2012-05-19 8:10","2DY12 31 1 60BON 1",5.0272,6.52883,2012,5,56.38483,-165.3865,139,153.1668,87,"2DY12_56.38483_-165.3865_2012-05-19 8:10_505",1,429,"2012-05-19",234044,"2DY12_31_1",0.762827272727273,31.5104090909091,"2012-05-19","2DY12_31_1","803",0
"1607",5616,"2DY12",88,1,"2012-05-23 5:07","2DY12 88 1 60BON 1",0,0,2012,5,56.896,-161.8495,143,121.0442,72,"2DY12_56.896_-161.8495_2012-05-23 5:07_505",0,429,"2012-05-23",234044,"2DY12_88_1",0.211518181818182,31.5279818181818,"2012-05-23","2DY12_88_1","502",0
"1609",5620,"DY13-05",49,2,"2013-05-08 12:17","DY13-05 49 2 60BON 1",0,0,2013,5,57.2611,-165.7656,128,133.57828,70,"DY13-05_57.2611_-165.7656_2013-05-08 12:17_500",0,63,"2013-05-08",234526,"DY13-05_49_2",-1.17555454545455,31.3877272727273,"2013-05-08","DY13-05_49_2","1217",0
"1610",5622,"1TT06",14,2,"2006-04-19 2:01","1TT06 14 2 60BON 1",0,0,2006,4,57.9275,-169.33533,109,66.49091,67,"1TT06_57.9275_-169.33533_2006-04-19 2:01_333",0,442,"2006-04-19",242629,"1TT06_14_2",0.45589,32.12665,"2006-04-19","1TT06_14_2","141",0
"1611",5623,"1TT06",15,2,"2006-04-19 4:44","1TT06 15 2 60BON 1",0,0,2006,4,57.81816,-168.81917,109,70.29411,72,"1TT06_57.81816_-168.81917_2006-04-19 4:44_333",0,442,"2006-04-19",242629,"1TT06_15_2",-0.46159,32.00636,"2006-04-19","1TT06_15_2","425",0
"1612",5625,"1TT06",64,2,"2006-04-30 8:11","1TT06 64 2 60BON 1",0,0,2006,4,58.374,-173.57066,120,205.25133,123,"1TT06_58.374_-173.57066_2006-04-30 8:11_333",0,442,"2006-04-30",242629,"1TT06_64_2",0.0583,32.36365,"2006-04-30","1TT06_64_2","811",0
"1613",5629,"3MF02",58,3,"2002-05-18 19:10","3MF02 58 3 60BON 1",231.61537,312.99375,2002,5,56.42233,-163.40784,138,111.82332,83,"3MF02_56.42233_-163.40784_2002-05-18 19:10_505",35,236,"2002-05-18",255755,"3MF02_58_3",4.4246,32.02992,"2002-05-18","3MF02_58_3","1903",0
"1614",5630,"2DY12",63,1,"2012-05-21 5:28","2DY12 63 1 60BON 1",0,0,2012,5,56.74267,-164.2302,141,150.9875,75,"2DY12_56.74267_-164.2302_2012-05-21 5:28_505",0,429,"2012-05-21",234044,"2DY12_63_1",0.902927272727273,31.1601,"2012-05-21","2DY12_63_1","525",0
"1615",5631,"2DY12",123,1,"2012-05-25 18:33","2DY12 123 1 60BON 1",0,0,2012,5,57.22717,-168.208,145,157.5081,77,"2DY12_57.22717_-168.208_2012-05-25 18:33_505",0,429,"2012-05-25",234044,"2DY12_123_1",0.0848545454545455,31.2299272727273,"2012-05-25","2DY12_123_1","1829",0
"1617",5635,"1TT06",43,2,"2006-04-24 10:22","1TT06 43 2 60BON 1",0,0,2006,4,58.22833,-171.564,114,185.44295,98,"1TT06_58.22833_-171.564_2006-04-24 10:22_333",0,442,"2006-04-24",242629,"1TT06_43_2",0.510618181818182,32.3148454545455,"2006-04-24","1TT06_43_2","1022",0
"1618",5636,"1TT06",70,3,"2006-05-01 22:33","1TT06 70 3 60BON 1",8.11317,6.19326,2006,5,59.6265,-176.63966,121,161.4659,140,"1TT06_59.6265_-176.63966_2006-05-01 22:33_333",1,442,"2006-05-01",242629,"1TT06_70_3",-0.25917,32.54098,"2006-05-01","1TT06_70_3","2233",0
"1619",5637,"3MF02",9,2,"2002-05-13 21:01","3MF02 9 2 60BON 1",34.36736,24.54811,2002,5,54.32817,-165.4045,133,203.68163,148,"3MF02_54.32817_-165.4045_2002-05-13 21:01_505",5,236,"2002-05-13",255755,"3MF02_9_2",4.49820909090909,32.6674454545455,"2002-05-13","3MF02_9_2","2048",0
"1620",5638,"3MF02",60,2,"2002-05-19 0:48","3MF02 60 2 60BON 1",501.76265,635.14259,2002,5,56.081,-163.58051,139,155.87051,90,"3MF02_56.081_-163.58051_2002-05-19 0:48_505",99,236,"2002-05-19",255755,"3MF02_60_2",4.64132727272727,32.0552363636364,"2002-05-19","3MF02_60_2","42",0
"1621",5639,"3MF06",69,2,"2006-05-16 19:45","3MF06 69 2 60BON 2",412.02602,542.1395,2006,5,56.20267,-163.1955,136,119.89534,86,"3MF06_56.20267_-163.1955_2006-05-16 19:45_505",65,442,"2006-05-16",242629,"3MF06_69_2",2.55841818181818,31.9550181818182,"2006-05-16","3MF06_69_2","1945",0
"1622",5640,"3MF06",71,2,"2006-05-16 23:30","3MF06 71 2 60BON 1",1137.74865,1602.46289,2006,5,56.09667,-162.60001,136,116.69537,79,"3MF06_56.09667_-162.60001_2006-05-16 23:30_505",187,442,"2006-05-16",242629,"3MF06_71_2",3.02992727272727,31.8859363636364,"2006-05-16","3MF06_71_2","2330",0
"1623",5642,"3MF02",63,2,"2002-05-19 9:48","3MF02 63 2 60BON 1",656.68458,713.78759,2002,5,55.50617,-164.53217,139,107.87523,102,"3MF02_55.50617_-164.53217_2002-05-19 9:48_505",77,236,"2002-05-19",255755,"3MF02_63_2",4.80344545454545,31.9735818181818,"2002-05-19","3MF02_63_2","939",0
"1624",5644,"3MF06",39,2,"2006-05-14 2:55","3MF06 39 2 60BON 1",19.11171,17.06402,2006,5,55.15133,-165.6985,134,175.80849,123,"3MF06_55.15133_-165.6985_2006-05-14 2:55_505",3,442,"2006-05-14",242629,"3MF06_39_2",3.69489090909091,31.8579,"2006-05-14","3MF06_39_2","255",0
"1625",5645,"3MF06",87,2,"2006-05-18 7:27","3MF06 87 2 60BON 1",336.77576,552.09141,2006,5,56.91834,-160.83284,138,97.80989,69,"3MF06_56.91834_-160.83284_2006-05-18 7:27_505",54,442,"2006-05-18",242629,"3MF06_87_2",1.99252727272727,31.7861181818182,"2006-05-18","3MF06_87_2","727",0
"1626",5647,"2DY12",18,1,"2012-05-18 9:20","2DY12 18 1 60BON 1",5.4547,5.19495,2012,5,55.2685,-165.3048,138,192.4946,115,"2DY12_55.2685_-165.3048_2012-05-18 9:20_505",1,429,"2012-05-18",234044,"2DY12_18_1",2.29011818181818,31.9302545454545,"2012-05-18","2DY12_18_1","914",0
"1627",5648,"1TT06",27,2,"2006-04-21 23:38","1TT06 27 2 60BON 1",0,0,2006,4,58.102,-168.47084,111,131.17296,71,"1TT06_58.102_-168.47084_2006-04-21 23:38_333",0,442,"2006-04-21",242629,"1TT06_27_2",-0.985027272727273,31.7713363636364,"2006-04-21","1TT06_27_2","2338",0
"1628",5649,"1TT06",72,2,"2006-05-02 9:29","1TT06 72 2 60BON 1",0,0,2006,5,59.65183,-176.96516,122,200.23935,160,"1TT06_59.65183_-176.96516_2006-05-02 9:29_333",0,442,"2006-05-02",242629,"1TT06_72_2",-1.07401818181818,32.3129363636364,"2006-05-02","1TT06_72_2","929",0
"1630",5665,"1DY12",18,2,"2012-04-30 4:04","1DY12 18 2 60BON 1",0,0,2012,4,54.9385,-165.291,120,209.0267,116,"1DY12_54.9385_-165.291_2012-04-30 4:04_505",0,429,"2012-04-30",234044,"1DY12_18_2",1.53144545454545,31.7922181818182,"2012-04-30","1DY12_18_2","404",0
"1631",5668,"7MF00",4,1,"2000-06-24 5:43","7MF00 4 1 60BON 1",24.52048,25.54217,2000,6,56.334,-167.673,175,234.90567,113,"7MF00_56.334_-167.673_2000-06-24 5:43_333",6,54,"2000-06-24",248451,"7MF00_4_1",7.15736363636364,31.4533,"2000-06-24","7MF00_4_1","546",0
"1632",5669,"7MF00",4,4,"2000-06-24 13:02","7MF00 4 4 60BON 1",5.42408,11.54059,2000,6,56.46333,-167.63333,175,173.3013,111,"7MF00_56.46333_-167.63333_2000-06-24 13:02_333",2,54,"2000-06-24",248451,"7MF00_4_4",6.8171,31.6125272727273,"2000-06-24","7MF00_4_4","1304",0
"1635",5680,"6MF97",69,2,"1997-05-12 1:04","6MF97 69 2 60BON 1",616.7634,509.72181,1997,5,55.89583,-166.90567,132,172.64319,129,"6MF97_55.89583_-166.90567_1997-05-12 1:04_333",88,132,"1997-05-12",247943,"6MF97_69_2",3.58765,31.881875,"1997-05-12","6MF97_69_2","104",0
"1636",5713,"DY15-04",2,2,"2015-04-27 10:54","DY15-04 2 2 60BON 1",11.84725,8.4023,2015,4,54.3419,-165.4283,117,238.03,152,"DY15-04_54.3419_-165.4283_2015-04-27 10:54_505",2,160,"2015-04-27",221437,"DY15-04_2_2",4.87457272727273,32.1458454545455,"2015-04-27","DY15-04_2_2","1054",0
"1637",5714,"DY15-04",4,1,"2015-04-27 12:39","DY15-04 4 1 60BON 1",0,0,2015,4,54.4206,-165.1401,117,229.459,134,"DY15-04_54.4206_-165.1401_2015-04-27 12:39_505",0,160,"2015-04-27",221437,"DY15-04_4_1",4.91849090909091,31.7161909090909,"2015-04-27","DY15-04_4_1","1239",0
"1638",5717,"DY15-04",9,2,"2015-04-27 23:02","DY15-04 9 2 60BON 1",0,0,2015,4,54.933,-164.9885,117,163.596,92,"DY15-04_54.933_-164.9885_2015-04-27 23:02_505",0,160,"2015-04-27",221437,"DY15-04_9_2",4.82486363636364,31.7387727272727,"2015-04-27","DY15-04_9_2","2302",0
"1639",5718,"4MF03",4,2,"2003-05-18 9:10","4MF03 4 2 60BON 1",0,0,2003,5,54.12167,-166.20151,138,131.61305,86,"4MF03_54.12167_-166.20151_2003-05-18 9:10_505",0,125,"2003-05-18",255366,"4MF03_4_2",5.12948181818182,32.2793363636364,"2003-05-18","4MF03_4_2","910",0
"1640",5725,"4MF03",52,2,"2003-05-23 14:03","4MF03 52 2 60BON 1",4.20314,4.42436,2003,5,55.16667,-164.71001,143,226.02162,102,"4MF03_55.16667_-164.71001_2003-05-23 14:03_505",1,125,"2003-05-23",255366,"4MF03_52_2",6.03622,31.66166,"2003-05-23","4MF03_52_2","1403",0
"1642",5759,"5MF05",42,2,"2005-05-14 16:07","5MF05 42 2 60BON 1",215.08635,341.40691,2005,5,56.58133,-161.01866,134,90.80074,65,"5MF05_56.58133_-161.01866_2005-05-14 16:07_505",31,283,"2005-05-14",249168,"5MF05_42_2",5.0508,31.96872,"2005-05-14","5MF05_42_2","1603",0
"1643",5760,"5MF05",51,2,"2005-05-15 13:37","5MF05 51 2 60BON 1",120.32086,171.88695,2005,5,56.21833,-162.19667,135,87.26666,78,"5MF05_56.21833_-162.19667_2005-05-15 13:37_505",15,283,"2005-05-15",249168,"5MF05_51_2",6.00926,31.86971,"2005-05-15","5MF05_51_2","1332",0
"1646",5765,"1MF99",27,1,"1999-04-16 3:44","1MF99 27 1 60BON 1",0,0,1999,4,55.6075,-165.129,106,137.67891,113,"1MF99_55.6075_-165.129_1999-04-16 3:44_505",0,112,"1999-04-16",246131,"1MF99_27_1",1.93545,32.10149,"1999-04-16","1MF99_27_1","344",0
"1647",5768,"1MF99",40,1,"1999-04-17 16:47","1MF99 40 1 60BON 1",0,0,1999,4,56.0865,-163.5855,107,161.97812,94,"1MF99_56.0865_-163.5855_1999-04-17 16:47_505",0,112,"1999-04-17",246131,"1MF99_40_1",1.37164,31.90836,"1999-04-17","1MF99_40_1","1647",0
"1648",5769,"1MF99",6,1,"1999-04-14 10:44","1MF99 6 1 60BON 1",0,0,1999,4,55.411,-163.9428,104,125.93677,92,"1MF99_55.411_-163.9428_1999-04-14 10:44_505",0,112,"1999-04-14",246131,"1MF99_6_1",1.87131666666667,31.9749583333333,"1999-04-14","1MF99_6_1","1043",0
"1650",5780,"5MF05",99,2,"2005-05-18 9:27","5MF05 99 2 60BON 1",60.37103,53.42569,2005,5,55.3655,-165.88699,138,168.45828,122,"5MF05_55.3655_-165.88699_2005-05-18 9:27_505",9,283,"2005-05-18",249168,"5MF05_99_2",5.22595555555556,31.7961555555556,"2005-05-18","5MF05_99_2","920",0
"1655",5794,"DY14-06",19,1,"2014-05-22 12:21","DY14-06 19 1 60BON 1",29.4766,52.63678,2014,5,54.4847,-165.0642,142,113.98873,68,"DY14-06_54.4847_-165.0642_2014-05-22 12:21_505",6,521,"2014-05-22",228355,"DY14-06_19_1",5.51644545454545,31.6877636363636,"2014-05-22","DY14-06_19_1","1221",0
"1656",5795,"DY14-06",214,1,"2014-06-05 20:16","DY14-06 214 1 60BON 1",0,0,2014,6,58.5078,-171.486,156,164.39156,93,"DY14-06_58.5078_-171.486_2014-06-05 20:16_505",0,521,"2014-06-05",228355,"DY14-06_214_1",3.55956363636364,31.5267818181818,"2014-06-05","DY14-06_214_1","2016",0
"1657",5796,"DY14-06",70,1,"2014-05-26 1:35","DY14-06 70 1 60BON 2",0,0,2014,5,56.6617,-162.6325,146,100.85531,75,"DY14-06_56.6617_-162.6325_2014-05-26 1:35_505",0,521,"2014-05-26",228355,"DY14-06_70_1",6.12745454545455,31.9049636363636,"2014-05-26","DY14-06_70_1","135",0
"1658",5801,"1DY12",58,1,"2012-05-05 5:11","1DY12 58 1 60BON 1",44.05505,35.52827,2012,5,55.47167,-166.4932,125,281.466,134,"1DY12_55.47167_-166.4932_2012-05-05 5:11_505",10,429,"2012-05-05",234044,"1DY12_58_1",1.92609090909091,32.0363090909091,"2012-05-05","1DY12_58_1","511",0
"1659",5803,"DY14-06",218,1,"2014-06-06 2:07","DY14-06 218 1 60BON 1",0,0,2014,6,59.083,-170.6172,157,98.5079,73,"DY14-06_59.083_-170.6172_2014-06-06 2:07_505",0,521,"2014-06-06",228355,"DY14-06_218_1",2.91536363636364,31.3585,"2014-06-06","DY14-06_218_1","207",0
"1660",5804,"DY14-06",51,1,"2014-05-24 19:58","DY14-06 51 1 60BON 1",0,0,2014,5,56.3033,-163.8037,144,135.2763,85,"DY14-06_56.3033_-163.8037_2014-05-24 19:58_505",0,521,"2014-05-24",228355,"DY14-06_51_1",5.73186363636364,31.5337272727273,"2014-05-24","DY14-06_51_1","1958",0
"1661",5805,"DY14-06",52,1,"2014-05-24 21:54","DY14-06 52 1 60BON 2",26.82716,33.95843,2014,5,56.0828,-163.5823,144,176.68663,89,"DY14-06_56.0828_-163.5823_2014-05-24 21:54_505",6,521,"2014-05-24",228355,"DY14-06_52_1",5.88028181818182,31.4965545454545,"2014-05-24","DY14-06_52_1","2154",0
"1663",5813,"1TT06",96,2,"2006-05-08 10:08","1TT06 96 2 60BON 1",0,0,2006,5,57.23783,-169.57401,128,88.50052,63,"1TT06_57.23783_-169.57401_2006-05-08 10:08_333",0,442,"2006-05-08",242629,"1TT06_96_2",0.767063636363636,32.1414272727273,"2006-05-08","1TT06_96_2","1008",0
"1665",5821,"2DY12",163,1,"2012-05-30 6:17","2DY12 163 1 60BON 1",89.76402,128.23431,2012,5,56.86883,-169.3318,150,155.9645,79,"2DY12_56.86883_-169.3318_2012-05-30 6:17_505",20,429,"2012-05-30",234044,"2DY12_163_1",1.2292,31.3620181818182,"2012-05-30","2DY12_163_1","614",0
"1666",5822,"5MF05",60,3,"2005-05-16 8:16","5MF05 60 3 60BON 1",490.25062,860.08881,2005,5,55.644,-163.168,136,93.01365,67,"5MF05_55.644_-163.168_2005-05-16 8:16_505",80,283,"2005-05-16",249168,"5MF05_60_3",6.38078,31.6413,"2005-05-16","5MF05_60_3","810",0
"1667",5827,"3DY09",8,2,"2009-05-09 10:51","3DY09 8 2 60BON 1",63.92852,76.10538,2009,5,56.85417,-170.28017,129,183.95546,94,"3DY09_56.85417_-170.28017_2009-05-09 10:51_505",14,311,"2009-05-09",225280,"3DY09_8_2",1.73489090909091,31.9400363636364,"2009-05-09","3DY09_8_2","1044",0
"1668",5831,"2DY12",126,1,"2012-05-25 23:46","2DY12 126 1 60BON 1",1625.07303,1625.07303,2012,5,56.56683,-167.5537,145,238.7585,108,"2DY12_56.56683_-167.5537_2012-05-25 23:46_505",388,429,"2012-05-25",234044,"2DY12_126_1",1.18927272727273,31.482,"2012-05-25","2DY12_126_1","2341",0
"1669",5832,"5MF05",71,2,"2005-05-17 7:44","5MF05 71 2 60BON 1",49.25508,50.77843,2005,5,55.387,-164.90883,137,137.85381,107,"5MF05_55.387_-164.90883_2005-05-17 7:44_505",7,283,"2005-05-17",249168,"5MF05_71_2",5.24024,31.60097,"2005-05-17","5MF05_71_2","739",0
"1670",5835,"5MF05",85,2,"2005-05-17 21:11","5MF05 85 2 60BON 1",6.48115,9.971,2005,5,54.82417,-164.88483,137,100.29088,72,"5MF05_54.82417_-164.88483_2005-05-17 21:11_505",1,283,"2005-05-17",249168,"5MF05_85_2",4.93451,31.64558,"2005-05-17","5MF05_85_2","2107",0
"1671",5837,"1TT06",85,2,"2006-05-04 15:06","1TT06 85 2 60BON 1",6.53071,4.15969,2006,5,59.25583,-178.1695,124,240.40253,168,"1TT06_59.25583_-178.1695_2006-05-04 15:06_333",1,442,"2006-05-04",242629,"1TT06_85_2",0.0149727272727273,32.6074363636364,"2006-05-04","1TT06_85_2","1506",0
"1672",5840,"3MF06",32,2,"2006-05-13 7:22","3MF06 32 2 60BON 1",0,0,2006,5,54.25067,-165.83516,133,110.77583,79,"3MF06_54.25067_-165.83516_2006-05-13 7:22_505",0,442,"2006-05-13",242629,"3MF06_32_2",4.31414545454545,32.5795181818182,"2006-05-13","3MF06_32_2","722",0
"1673",5842,"3MF02",13,2,"2002-05-14 5:13","3MF02 13 2 60BON 1",178.63827,126.69381,2002,5,54.41917,-165.15334,134,276.25659,150,"3MF02_54.41917_-165.15334_2002-05-14 5:13_505",35,236,"2002-05-14",255755,"3MF02_13_2",4.20954545454545,32.2641727272727,"2002-05-14","3MF02_13_2","503",0
"1674",5846,"2DY12",199,1,"2012-06-01 15:00","2DY12 199 1 60BON 1",65.76083,51.78018,2012,6,56.16867,-170.594,152,251.0613,138,"2DY12_56.16867_-170.594_2012-06-01 15:00_505",13,429,"2012-06-01",234044,"2DY12_199_1",2.46970909090909,32.0202545454545,"2012-06-01","2DY12_199_1","1453",0
"1675",5847,"2DY12",72,1,"2012-05-22 2:51","2DY12 72 1 60BON 1",29.47768,39.30357,2012,5,55.9815,-162.9865,142,152.6579,86,"2DY12_55.9815_-162.9865_2012-05-22 2:51_505",6,429,"2012-05-22",234044,"2DY12_72_1",2.42814545454545,31.2942454545455,"2012-05-22","2DY12_72_1","245",0
"1676",5850,"3MF06",81,2,"2006-05-17 20:18","3MF06 81 2 60BON 1",1180.92877,1533.67372,2006,5,56.68017,-161.63434,137,117.36525,84,"3MF06_56.68017_-161.63434_2006-05-17 20:18_505",180,442,"2006-05-17",242629,"3MF06_81_2",2.88522727272727,31.8305272727273,"2006-05-17","3MF06_81_2","2018",0
"1677",5852,"3MF02",64,2,"2002-05-19 12:28","3MF02 64 2 60BON 1",741.80934,842.96516,2002,5,55.72867,-164.74583,139,113.88371,98,"3MF02_55.72867_-164.74583_2002-05-19 12:28_505",96,236,"2002-05-19",255755,"3MF02_64_2",4.60134545454545,31.9828181818182,"2002-05-19","3MF02_64_2","1220",0
"1678",5853,"3MF02",66,2,"2002-05-19 17:44","3MF02 66 2 60BON 1",666.5926,634.8501,2002,5,55.48717,-165.51416,139,97.66085,116,"3MF02_55.48717_-165.51416_2002-05-19 17:44_505",62,236,"2002-05-19",255755,"3MF02_66_2",4.71719090909091,32.1147272727273,"2002-05-19","3MF02_66_2","1735",0
"1679",5855,"2DY12",177,1,"2012-05-31 5:07","2DY12 177 1 60BON 1",365.26475,468.28814,2012,5,57.51217,-170.9468,151,194.3248,88,"2DY12_57.51217_-170.9468_2012-05-31 5:07_505",91,429,"2012-05-31",234044,"2DY12_177_1",0.762827272727273,31.725,"2012-05-31","2DY12_177_1","505",0
"1680",5856,"2DY12",48,1,"2012-05-20 6:00","2DY12 48 1 60BON 1",0,0,2012,5,56.28316,-164.784,140,117.262,91,"2DY12_56.28316_-164.784_2012-05-20 6:00_505",0,429,"2012-05-20",234044,"2DY12_48_1",0.824381818181818,31.3519727272727,"2012-05-20","2DY12_48_1","555",0
"1681",5858,"2DY12",103,1,"2012-05-24 3:50","2DY12 103 1 60BON 1",0,0,2012,5,56.69767,-160.6223,144,129.2045,67,"2DY12_56.69767_-160.6223_2012-05-24 3:50_505",0,429,"2012-05-24",234044,"2DY12_103_1",1.3002,31.4114454545455,"2012-05-24","2DY12_103_1","343",0
"1682",5859,"2DY12",104,1,"2012-05-24 5:36","2DY12 104 1 60BON 1",0,0,2012,5,56.919,-160.8393,144,118.3404,71,"2DY12_56.919_-160.8393_2012-05-24 5:36_505",0,429,"2012-05-24",234044,"2DY12_104_1",0.782809090909091,31.5213090909091,"2012-05-24","2DY12_104_1","532",0
"1684",5865,"3MF06",44,2,"2006-05-14 15:27","3MF06 44 2 60BON 1",70.83707,68.77386,2006,5,55.27017,-165.32201,134,174.48491,113,"3MF06_55.27017_-165.32201_2006-05-14 15:27_505",12,442,"2006-05-14",242629,"3MF06_44_2",3.69885454545455,31.9968727272727,"2006-05-14","3MF06_44_2","1527",0
"1685",5871,"2DY12",160,1,"2012-05-30 1:20","2DY12 160 1 60BON 1",239.99774,233.00752,2012,5,56.5125,-170.432,150,244.6273,113,"2DY12_56.5125_-170.432_2012-05-30 1:20_505",57,429,"2012-05-30",234044,"2DY12_160_1",2.11331818181818,31.8894545454545,"2012-05-30","2DY12_160_1","115",0
"1686",5872,"2DY12",28,1,"2012-05-19 3:00","2DY12 28 1 60BON 1",0,0,2012,5,56.49,-165.9823,139,175.1167,89,"2DY12_56.49_-165.9823_2012-05-19 3:00_505",0,429,"2012-05-19",234044,"2DY12_28_1",0.555309090909091,31.4308727272727,"2012-05-19","2DY12_28_1","253",0
"1687",5873,"2DY12",143,1,"2012-05-27 13:23","2DY12 143 1 60BON 1",9.53648,14.23355,2012,5,57.206,-169.1742,147,140.5131,78,"2DY12_57.206_-169.1742_2012-05-27 13:23_505",2,429,"2012-05-27",234044,"2DY12_143_1",0.444209090909091,31.3689181818182,"2012-05-27","2DY12_143_1","1318",0
"1689",5879,"3DY09",73,1,"2009-05-16 7:12","3DY09 73 1 60BON 1",0,0,2009,5,54.37217,-165.27983,136,323.7117,171,"3DY09_54.37217_-165.27983_2009-05-16 7:12_505",0,311,"2009-05-16",225280,"3DY09_73_1",3.79940909090909,32.3564545454545,"2009-05-16","3DY09_73_1","712",0
"1690",5880,"3DY09",74,1,"2009-05-16 8:13","3DY09 74 1 60BON 1",0,0,2009,5,54.32533,-165.40334,136,227.45656,145,"3DY09_54.32533_-165.40334_2009-05-16 8:13_505",0,311,"2009-05-16",225280,"3DY09_74_1",3.91006363636364,32.4752727272727,"2009-05-16","3DY09_74_1","810",0
